138;-1.4271e-11;1.0139e-12;3.18556e-12;5.48993e-07;1.25215e-07;-8.26024e-08;-0.0631408;-0.549516;1.17302;-0.066829;1.49054;-0.941582
132;-1.42711e-11;1.01391e-12;3.18534e-12;5.48989e-07;1.25208e-07;-8.25874e-08;-0.0631407;-0.549516;1.17302;-0.0668243;1.49054;-0.941583
139;-1.42711e-11;1.0139e-12;3.18545e-12;5.48951e-07;1.25199e-07;-8.25819e-08;-0.0631404;-0.549516;1.17302;-0.0668194;1.49054;-0.941583
134;-1.42711e-11;1.01388e-12;3.18551e-12;5.48888e-07;1.25182e-07;-8.25715e-08;-0.0631394;-0.549516;1.17302;-0.0668112;1.49054;-0.941584
123;-1.42712e-11;1.01385e-12;3.18534e-12;5.48809e-07;1.25162e-07;-8.25588e-08;-0.0631375;-0.549516;1.17302;-0.0668008;1.49054;-0.941586
151;-1.42715e-11;1.01377e-12;3.18529e-12;5.48701e-07;1.25133e-07;-8.25401e-08;-0.0631328;-0.549516;1.17302;-0.0667863;1.49054;-0.941588
145;-1.42714e-11;1.01362e-12;3.18534e-12;5.48601e-07;1.25105e-07;-8.25188e-08;-0.0631234;-0.549516;1.17302;-0.0667718;1.49054;-0.941591
145;-1.42715e-11;1.01345e-12;3.18545e-12;5.48465e-07;1.25068e-07;-8.24914e-08;-0.0631123;-0.549516;1.17302;-0.0667525;1.49054;-0.941595
134;-1.42716e-11;1.01331e-12;3.18534e-12;5.48333e-07;1.25033e-07;-8.24669e-08;-0.0631032;-0.549516;1.17302;-0.0667344;1.49054;-0.941599
134;-1.42718e-11;1.01307e-12;3.18529e-12;5.48127e-07;1.24979e-07;-8.2428e-08;-0.0630873;-0.549516;1.17302;-0.0667059;1.49054;-0.941606
132;-1.42719e-11;1.01281e-12;3.18523e-12;5.47974e-07;1.24936e-07;-8.23936e-08;-0.0630692;-0.549516;1.17302;-0.0666828;1.49054;-0.941611
140;-1.42721e-11;1.01249e-12;3.18529e-12;5.47805e-07;1.24888e-07;-8.23544e-08;-0.0630469;-0.549516;1.17302;-0.0666572;1.49053;-0.941618
134;-1.42723e-11;1.01209e-12;3.18523e-12;5.47602e-07;1.24828e-07;-8.23044e-08;-0.0630185;-0.549516;1.17302;-0.0666256;1.49053;-0.941625
139;-1.42723e-11;1.01172e-12;3.18534e-12;5.47434e-07;1.24779e-07;-8.22624e-08;-0.0629933;-0.549516;1.17302;-0.0665995;1.49053;-0.941631
139;-1.42725e-11;1.01136e-12;3.18512e-12;5.47278e-07;1.24732e-07;-8.22217e-08;-0.0629676;-0.549516;1.17302;-0.0665746;1.49053;-0.941637
139;-1.42725e-11;1.01083e-12;3.18517e-12;5.47102e-07;1.24678e-07;-8.21695e-08;-0.0629308;-0.549516;1.17302;-0.0665448;1.49053;-0.941644
140;-1.42723e-11;1.01046e-12;3.18517e-12;5.47063e-07;1.2466e-07;-8.21447e-08;-0.0629048;-0.549516;1.17302;-0.0665349;1.49054;-0.941647
149;-1.4272e-11;1.01017e-12;3.18529e-12;5.47085e-07;1.24664e-07;-8.21352e-08;-0.0628829;-0.549516;1.17302;-0.0665333;1.49054;-0.941648
141;-1.42708e-11;1.00988e-12;3.18545e-12;5.47067e-07;1.24673e-07;-8.21348e-08;-0.0628683;-0.549514;1.17301;-0.066532;1.49054;-0.941648
142;-1.42697e-11;1.00967e-12;3.18567e-12;5.47018e-07;1.24674e-07;-8.2133e-08;-0.0628586;-0.549511;1.173;-0.0665276;1.49055;-0.941648
176;-1.42689e-11;1.00953e-12;3.1864e-12;5.46995e-07;1.24697e-07;-8.21503e-08;-0.0628541;-0.549506;1.17298;-0.0665281;1.49055;-0.941648
140;-1.4267e-11;1.0094e-12;3.18712e-12;5.46949e-07;1.24735e-07;-8.21825e-08;-0.0628544;-0.549498;1.17295;-0.0665304;1.49056;-0.941647
136;-1.42649e-11;1.00926e-12;3.18834e-12;5.46875e-07;1.24779e-07;-8.22235e-08;-0.062856;-0.549485;1.17292;-0.0665313;1.49057;-0.941647
